sk_date,bk_product,idx_value
20130121,000016,1898.438
20130122,000016,1898.502
20130123,000016,1910.135
20130124,000016,1900.176
20130125,000016,1886.454
20130128,000016,1957.395
20130129,000016,1982.623
20130130,000016,1989.315
20130131,000016,1993.252
20130201,000016,2055.724
20130204,000016,2065.394
20130205,000016,2068.952
20130206,000016,2078.494
20130207,000016,2048.575
20130208,000016,2042.422
20130218,000016,2014.577
20130219,000016,1981.074
20130220,000016,1978.303
20130221,000016,1897.896
20130222,000016,1883.475
20130225,000016,1890.765
20130226,000016,1865.129
20130227,000016,1889.476
20130228,000016,1956.606
20130301,000016,1944.423
20130304,000016,1841.624
20130305,000016,1916.709
20130306,000016,1933.699
20130307,000016,1902.374
20130308,000016,1901.481
20130311,000016,1879.818
20130312,000016,1854.618
20130313,000016,1835.612
20130314,000016,1838.358
20130315,000016,1841.32
20130318,000016,1811.239
20130319,000016,1830.959
20130320,000016,1905.765
20130321,000016,1902.295
20130322,000016,1904.462
20130325,000016,1901.932
20130326,000016,1861.259
20130327,000016,1868.44
20130328,000016,1791.643
20130329,000016,1793.194
20130401,000016,1784.071
20130402,000016,1783.217
20130403,000016,1789.666
20130408,000016,1773.103
20130409,000016,1788.633
20130410,000016,1787.928
20130411,000016,1784.128
20130412,000016,1774.505
20130415,000016,1759.802
20130416,000016,1772.643
20130417,000016,1761.617
20130418,000016,1768.15
20130419,000016,1827.983
20130422,000016,1823.947
20130423,000016,1760.677
20130424,000016,1793.885
20130425,000016,1778.294
20130426,000016,1766.037
20130502,000016,1763.05
20130503,000016,1795.489
20130506,000016,1816.598
20130507,000016,1817.925
20130508,000016,1824.377
20130509,000016,1807.862
20130510,000016,1819.117
20130513,000016,1810.724
20130514,000016,1785.575
20130515,000016,1789.431
20130516,000016,1821.453
20130517,000016,1843.809
20130520,000016,1861.252
20130521,000016,1851.084
20130522,000016,1858.198
20130523,000016,1823.737
20130524,000016,1829.141
20130527,000016,1827.263
20130528,000016,1870.094
20130529,000016,1861.702
20130530,000016,1855.456
20130531,000016,1841.366
20130603,000016,1838.64
20130604,000016,1819.503
20130605,000016,1806.821
20130606,000016,1784.702
20130607,000016,1760.224
20130613,000016,1700.802
20130614,000016,1704.147
20130617,000016,1692.476
20130618,000016,1704.222
20130619,000016,1687.613
20130620,000016,1631.554
20130621,000016,1633.164
20130624,000016,1525.166
20130625,000016,1526.803
20130626,000016,1509.682
20130627,000016,1512.204
20130628,000016,1552.383
20130701,000016,1549.374
20130702,000016,1541.341
20130703,000016,1522.911
20130704,000016,1535.321
20130705,000016,1542.049
20130708,000016,1506.727
20130709,000016,1505.299
20130710,000016,1546.743
20130711,000016,1635.66
20130712,000016,1587.589
20130715,000016,1604.662
20130716,000016,1606.341
20130717,000016,1582.141
20130718,000016,1549.348
20130719,000016,1511.4
20130722,000016,1514.052
20130723,000016,1555.837
20130724,000016,1532.353
20130725,000016,1529.299
20130726,000016,1521.612
20130729,000016,1484.21
20130730,000016,1500.938
20130731,000016,1504.167
20130801,000016,1537.81
20130802,000016,1536.505
20130805,000016,1554.188
20130806,000016,1556.297
20130807,000016,1551.155
20130808,000016,1544.624
20130809,000016,1553.044
20130812,000016,1610.265
20130813,000016,1619.743
20130814,000016,1610.218
20130815,000016,1595.152
20130816,000016,1592.794
20130819,000016,1608.865
20130820,000016,1594.54
20130821,000016,1588.081
20130822,000016,1582.618
20130823,000016,1566.293
20130826,000016,1601.379
20130827,000016,1602.002
20130828,000016,1592.869
20130829,000016,1588.153
20130830,000016,1589.777
20130902,000016,1591.934
20130903,000016,1614.537
20130904,000016,1613.537
20130905,000016,1609.604
20130906,000016,1625.854
20130909,000016,1713.385
20130910,000016,1737.581
20130911,000016,1741.318
